,Feature,Mean_SHAP
160,global_economy__bop_portfolio_investment_balance_net_capital_inflow_of_gdp__percentage,0.020295357331633568
161,global_economy__international_reserves_excluding_gold_us__u_s_dollar,0.020263796672225
162,global_economy__nominal_inventory_investment_euro__euro,0.018307389691472054
163,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_u_s_dollars_general_government__percentage,0.01770075224339962
164,global_consumer__tobacco,0.01765321008861065
165,global_economy__nominal_inventory_investment_lcu__euro,0.016566455364227295
166,global_economy__bop_transfer_payments_balance_euro__euro,0.0163031704723835
167,global_economy__government_consumption_deflator_year_on_year_percent_change__percent_change_year_ago,0.01624324731528759
168,registrations__vwm_premium_mercedes_benz_meanbymonth,0.01620480976998806
169,global_economy__nominal_indirect_taxes_minus_subsidies_us__u_s_dollar,0.016092360019683838
170,registrations__buildtype_transport_meanbymonth,0.015515959821641445
171,registrations__volkswagensegment_budget_meanbymonth,0.014483756385743618
172,global_economy__nia_imports_of_goods_non_factor_services_year_on_year__percentage,0.012599362060427666
173,registrations__buildtype_other_meanbymonth,0.012446064502000809
174,global_economy__bop_trade_balance_goods_nf_services_of_gdp__percentage,0.012246421538293362
175,global_economy__deflator_gdp_at_factor_cost_agriculture_euro__index,0.011575667187571526
176,global_economy__growth_rate_real_effective_exchange_rate__percentage,0.0112629858776927
177,global_economy__bop_other_investment_liability_credit_capital_inflow_euro__euro,0.010518478229641914
178,global_consumer__crude_birth_rate,0.010464039631187916
179,global_economy__growth_rate_real_gdp_per_capita__percentage,0.009934340603649616
180,global_economy__debt_total_of_gdp_general_government__percentage,0.008293062448501587
181,global_consumer__female_population_0_to_14,0.0077973329462111
182,global_economy__bop_direct_investment_balance_or_net_fdi_net_capital_inflow_of_gdp__percentage,0.0069707282818853855
183,global_economy__index_unit_labor_costs_lcu_basis_year_on_year_percent_change__percent_change_year_ago,0.006418243050575256
184,global_economy__international_reserves_excluding_gold_lcu__euro,0.0062410724349319935
185,global_economy__bop_goods_balance_of_gdp__percentage,0.005946774035692215
186,global_consumer__primary_enrollment_rate,0.005630939267575741
187,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_of_if__percentage,0.005485172383487225
188,global_economy__bop_goods_exports_percent_of_world_exports__percentage,0.005425403360277414
189,global_economy__wholesale_producer_price_index_us_basis__index,0.00539823342114687
190,registrations__vwm_luxus_bentley_meanbymonth,0.0051616886630654335
191,global_economy__government_consumption_year_on_year__percentage,0.004840032197535038
192,registrations__vwm_luxus_rolls_royce_meanbymonth,0.0046284436248242855
193,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_of_gdp__percentage,0.004583974368870258
194,global_economy__real_inventory_investment_lcu__euro,0.0044149295426905155
195,global_economy__growth_rate_broad_money_supply_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0.004306962247937918
196,global_economy__bop_goods_imports_us_growth_rate_year_on_year__percent_change_year_ago,0.003554275259375572
197,global_economy__international_reserves_us__u_s_dollar,0.0032105669379234314
198,global_economy__nominal_gross_domestic_product_yen__japanese_yen,0.0027885432355105877
199,global_economy__real_nia_net_exports_euro__euro,0.002711597830057144
200,registrations__vwm_premium_infiniti_meanbymonth,0.0024922010488808155
201,global_consumer__automobiles,0.002286249306052923
202,global_economy__nia_imports_deflator_year_on_year_percent_change__percent_change_year_ago,0.0022088312543928623
203,global_consumer__millions_of_households_w_inc_150k_current_us,0.0021755523048341274
204,global_economy__nominal_share_of_gdp_change_in_inventory__percentage,0.0020107796881347895
205,global_economy__deflator_fixed_investment_private_residential_us__index,0.0018218449549749494
206,global_economy__bop_goods_exports_euro__euro,0.0017974444199353456
207,registrations__volkswagensegment_volumen_meanbymonth,0.0017711527179926634
208,global_economy__fiscal_balance_current_in_euro_general_government__euro,0.0017489389283582568
209,global_economy__bop_factor_service_balance_net_foreign_investment_income_euro__euro,0.0017352176364511251
210,global_economy__deflator_gdp_at_factor_cost_agriculture_us__index,0.001484739244915545
211,global_economy__exchange_rate_lcu_per_us_period_end_year_on_year_percent_change__percent_change_year_ago,0.0013361360179260373
212,global_economy__nominal_consumption_total_us__u_s_dollar,0.001322308205999434
213,global_consumer__alcoholic_beverages,0.0012368654133751988
214,registrations__buildtype_coupe_meanbymonth,0.001093954429961741
215,global_consumer__motorcycles_and_other_vehicles,0.000966046703979373
216,global_consumer__footwear,0.0009597271564416587
217,global_economy__bop_portfolio_investment_balance_net_capital_inflow_euro__euro,0.0009317725198343396
218,global_economy__real_fixed_investment_private_residential_euro__euro,0.0007821990875527263
219,global_consumer__financial_other_services,0.0007796059362590313
220,global_economy__bop_services_factor_non_factor_imports_us__u_s_dollar,0.0007610390312038362
221,global_economy__nominal_gdp_at_factor_cost_agriculture_us__u_s_dollar,0.0007506558322347701
222,global_consumer__communication,0.0006885931943543255
223,global_economy__gross_domestic_product_deflator_year_on_year_percent_change__percent_change_year_ago,0.0006671582814306021
224,global_economy__bop_basic_balance_us__u_s_dollar,0.000655819836538285
225,global_economy__nominal_share_of_gdp_at_factor_cost_agriculture__percentage,0.0006248008576221764
226,global_consumer__personal_care,0.0006040261359885335
227,global_economy__industrial_production_manufacturing_index__index,0.0004955198965035379
228,global_economy__nominal_share_of_gdp_fixed_investment__percentage,0.00046601821668446064
229,global_economy__gross_domestic_demand_year_on_year__percentage,0.0004397871089167893
230,registrations__fueltype_benzin_meanbymonth,0.0003419895947445184
231,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_us__u_s_dollar,0.00032949112937785685
232,global_economy__deflator_gross_domestic_product_us__index,0.0003214464813936502
233,global_economy__growth_rate_money_supply_m2_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0.0003180104249622673
234,global_economy__subsidies_in_us_general_government__u_s_dollar,0.0002329279959667474
235,global_economy__real_statistical_discrepancy_euro__euro,0.00022962379443924874
236,global_economy__deflator_nia_exports_of_goods_non_factor_services_us__index,0.00021237775217741728
237,global_economy__bop_services_factor_non_factor_exports_us__u_s_dollar,0.00018964130140375346
238,global_economy__nominal_share_of_gdp_gross_domestic_saving_gross_domestic_saving_rate__percentage,0.0001872455613920465
239,global_economy__deflator_fixed_investment_private_non_residential_us__index,0.00017671809473540634
240,global_economy__real_private_consumption_growth_rate_year_on_year__percent_change_year_ago,0.00016328622587025166
241,registrations__porschesegment_cayenne_meanbymonth,0.00012625848466996104
242,global_consumer__average_income,0.0001259365672012791
243,global_consumer__household_energy,0.00010302048031007871
244,global_consumer__female_population_40_to_44,0.0001020730342133902
245,global_economy__real_gdp_at_factor_cost_agriculture_euro__euro,9.182986104860902e-05
246,global_economy__total_revenue_current_plus_net_asset_sales_in_us_unspecified_government__u_s_dollar,0.0
247,global_economy__total_revenue_in_euro_central_government__euro,0.0
248,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__chinese_renminbi,0.0
249,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__euro,0.0
250,global_economy__real_inventory_investment_lcu__chinese_renminbi,0.0
251,global_economy__real_nia_imports_of_goods_non_factor_services_growth_rate_year_on_year__percent_change_year_ago,0.0
252,global_economy__real_inventory_investment_euro__euro,0.0
253,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__u_s_dollar,0.0
254,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__u_s_dollar,0.0
255,global_economy__real_inventory_investment_lcu__u_s_dollar,0.0
256,global_economy__real_inventory_investment_ppp__u_s_dollar,0.0
257,global_economy__total_revenue_current_plus_net_asset_sales_in_us_central_government__u_s_dollar,0.0
258,global_economy__real_inventory_investment_us__u_s_dollar,0.0
259,global_economy__real_net_capital_stock_total_lcu__euro,0.0
260,global_economy__total_revenue_current_plus_net_asset_sales_in_us_general_government__u_s_dollar,0.0
261,global_economy__real_nia_imports_of_goods_non_factor_services_euro__euro,0.0
262,global_economy__real_nia_exports_of_goods_non_factor_services_euro__euro,0.0
263,global_economy__real_nia_exports_of_goods_non_factor_services_us__u_s_dollar,0.0
264,global_economy__real_indirect_taxes_minus_subsidies_us__u_s_dollar,0.0
265,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__chinese_renminbi,0.0
266,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__euro,0.0
267,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__index,0.0
268,global_economy__real_nia_exports_of_goods_non_factor_services_ppp__u_s_dollar,0.0
269,global_economy__real_nia_exports_of_goods_non_factor_services_growth_rate_year_on_year__percent_change_year_ago,0.0
270,global_economy__total_expenditure_of_gdp_general_government__percentage,0.0
271,global_economy__real_indirect_taxes_minus_subsidies_lcu__u_s_dollar,0.0
272,global_economy__real_gross_domestic_demand_absorption_ppp__u_s_dollar,0.0
273,global_economy__real_gross_domestic_demand_absorption_lcu__index,0.0
274,global_economy__real_gross_domestic_demand_absorption_lcu__euro,0.0
275,global_economy__real_gross_domestic_demand_absorption_lcu__chinese_renminbi,0.0
276,global_economy__unemployment__persons,0.0
277,global_economy__real_gross_domestic_demand_absorption_euro__euro,0.0
278,global_economy__real_government_consumption_us__u_s_dollar,0.0
279,global_economy__real_government_consumption_ppp__u_s_dollar,0.0
280,global_economy__real_government_consumption_lcu__u_s_dollar,0.0
281,global_economy__real_government_consumption_lcu__index,0.0
282,global_economy__real_government_consumption_lcu__euro,0.0
283,global_economy__real_government_consumption_lcu__chinese_renminbi,0.0
284,global_economy__unemployment_rate__percentage,0.0
285,global_economy__real_government_consumption_growth_rate_year_on_year__percent_change_year_ago,0.0
286,global_economy__real_government_consumption_euro__euro,0.0
287,global_economy__real_gdp_per_capita_us__u_s_dollar,0.0
288,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_general_government__euro,0.0
289,global_economy__real_gdp_per_capita_ppp__u_s_dollar,0.0
290,global_economy__real_gross_domestic_demand_absorption_lcu__u_s_dollar,0.0
291,global_economy__real_gross_domestic_demand_absorption_us__u_s_dollar,0.0
292,global_economy__real_indirect_taxes_minus_subsidies_lcu__euro,0.0
293,global_economy__real_gross_domestic_demand_growth_rate_year_on_year__percent_change_year_ago,0.0
294,global_economy__total_revenue_of_gdp_central_government__percentage,0.0
295,global_consumer__household_articles_and_services,0.0
296,global_economy__real_indirect_taxes_minus_subsidies_lcu__chinese_renminbi,0.0
297,global_economy__real_indirect_taxes_minus_subsidies_euro__euro,0.0
298,global_economy__real_gross_domestic_saving_us__u_s_dollar,0.0
299,global_economy__real_gross_domestic_saving_lcu__u_s_dollar,0.0
300,global_economy__real_gross_domestic_saving_lcu__euro,0.0
301,global_economy__real_gross_domestic_saving_lcu__chinese_renminbi,0.0
302,global_economy__real_gross_domestic_saving_euro__euro,0.0
303,global_economy__real_gross_domestic_product_ppp__u_s_dollar,0.0
304,global_economy__real_gross_domestic_product_2005_yen__japanese_yen,0.0
305,global_economy__real_gross_domestic_investment_us__u_s_dollar,0.0
306,global_economy__real_gross_domestic_investment_lcu__u_s_dollar,0.0
307,global_economy__real_gross_domestic_investment_lcu__euro,0.0
308,global_economy__total_revenue_of_gdp_unspecified_government__percentage,0.0
309,global_economy__real_gross_domestic_investment_lcu__chinese_renminbi,0.0
310,global_economy__real_gross_domestic_investment_euro__euro,0.0
311,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__index,0.0
312,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__chinese_renminbi,0.0
313,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__u_s_dollar,0.0
314,global_economy__subsidies_in_us_unspecified_government__u_s_dollar,0.0
315,global_economy__subsidies_in_lcu_unspecified_government__euro,0.0
316,global_economy__total_expenditures_in_euro_central_government__euro,0.0
317,global_economy__subsidies_in_lcu_unspecified_government__chinese_renminbi,0.0
318,global_economy__subsidies_in_lcu_general_government__u_s_dollar,0.0
319,global_economy__subsidies_in_lcu_general_government__euro,0.0
320,global_economy__subsidies_in_lcu_general_government__chinese_renminbi,0.0
321,global_economy__subsidies_in_euro_unspecified_government__euro,0.0
322,global_economy__subsidies_in_euro_general_government__euro,0.0
323,global_economy__social_insurance_payments_in_us_unspecified_government__u_s_dollar,0.0
324,global_economy__social_insurance_payments_in_us_general_government__u_s_dollar,0.0
325,global_economy__social_insurance_payments_in_lcu_unspecified_government__u_s_dollar,0.0
326,global_economy__social_insurance_payments_in_lcu_general_government__u_s_dollar,0.0
327,global_economy__social_insurance_payments_in_euro_unspecified_government__euro,0.0
328,global_economy__social_insurance_payments_in_euro_general_government__euro,0.0
329,global_economy__social_insurance_contribution_us__u_s_dollar,0.0
330,global_economy__social_insurance_contribution_lcu__u_s_dollar,0.0
331,global_economy__social_insurance_contribution_euro__euro,0.0
332,global_economy__subsidies_in_lcu_unspecified_government__u_s_dollar,0.0
333,global_consumer__households,0.0
334,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__euro,0.0
335,global_economy__tax_rate_indirect_taxes__percentage,0.0
336,global_economy__total_expenditure_current_plus_net_investment_in_us_unspecified_government__u_s_dollar,0.0
337,global_economy__total_expenditure_current_plus_net_investment_in_us_general_government__u_s_dollar,0.0
338,global_economy__total_expenditure_current_plus_net_investment_in_us_central_government__u_s_dollar,0.0
339,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__u_s_dollar,0.0
340,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__euro,0.0
341,global_economy__total_expenditure_of_gdp_unspecified_government__percentage,0.0
342,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__chinese_renminbi,0.0
343,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__u_s_dollar,0.0
344,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__euro,0.0
345,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__chinese_renminbi,0.0
346,global_economy__total_expenditure_current_plus_net_investment_in_lcu_central_government__u_s_dollar,0.0
347,global_economy__total_expenditure_current_plus_net_investment_in_euro_unspecified_government__euro,0.0
348,global_economy__total_expenditure_current_plus_net_investment_in_euro_general_government__euro,0.0
349,global_economy__terms_of_trade_goods__points,0.0
350,global_economy__tax_rate_social_insurance_taxes__percentage,0.0
351,global_consumer__household_equipment,0.0
352,global_economy__tax_rate_overall_taxes__percentage,0.0
353,global_consumer__illiteracy_rate,0.0
354,global_economy__share_of_population_urban__percentage,0.0
355,global_economy__share_of_population_rural__percentage,0.0
356,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_euro__euro,0.0
357,global_economy__real_price_of_crude_oil_lcu_basis__u_s_dollar,0.0
358,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_unspecified_government__euro,0.0
359,global_economy__real_price_of_crude_oil_lcu_basis__euro,0.0
360,global_economy__real_price_of_crude_oil_lcu_basis__chinese_renminbi,0.0
361,global_economy__real_ppp_gdp_growth_rate_year_on_year__percent_change_year_ago,0.0
362,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_central_government__u_s_dollar,0.0
363,global_economy__real_nia_net_exports_us__u_s_dollar,0.0
364,global_economy__total_expenditure_of_gdp_central_government__percentage,0.0
365,global_economy__real_nia_net_exports_lcu__u_s_dollar,0.0
366,global_economy__real_nia_net_exports_lcu__index,0.0
367,global_economy__real_nia_net_exports_lcu__euro,0.0
368,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__euro,0.0
369,global_economy__real_nia_net_exports_lcu__chinese_renminbi,0.0
370,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__u_s_dollar,0.0
371,global_economy__real_nia_imports_of_goods_non_factor_services_us__u_s_dollar,0.0
372,global_economy__real_nia_imports_of_goods_non_factor_services_ppp__u_s_dollar,0.0
373,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__chinese_renminbi,0.0
374,global_economy__real_price_of_crude_oil_us_basis__u_s_dollar,0.0
375,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_general_government__euro,0.0
