,Feature,Mean_SHAP
67,leads__vehiclegroup02__won_meanbymonth,0.27740833163261414
68,sales_actuals_monthly__vehiclegroup19__orderintake_meanbymonth,0.2584149241447449
69,customer_vehicle_relationships__vehiclegroup41__active_cars_meanbymonth,0.25801724195480347
70,global_economy__growth_rate_real_retail_sales_index_lcu_year_on_year_percent_change__percent_change_year_ago,0.2566164433956146
71,customer_vehicle_relationships__vehiclegroup09__active_cars_meanbymonth,0.2523488402366638
72,customer_vehicle_relationships__vehiclegroup02__active_cars,0.24257458746433258
73,sales_actuals_monthly__vehiclegroup45__retail_meanbymonth,0.22902120649814606
74,sales_stock_monthly__vehiclegroup58__grossall_meanbymonth,0.22738288342952728
75,quota__vehiclegroup57__aq_meanbymonth,0.21866397559642792
76,global_economy__nominal_share_of_gdp_at_factor_cost_services__percentage,0.21782037615776062
77,sales_actuals_monthly__vehiclegroup28__retail_meanbymonth,0.20993156731128693
78,sales_actuals_monthly__vehiclegroup53__retail_meanbymonth,0.20107442140579224
79,global_economy__nominal_gdp_in_ppp_dollars_growth_rate_year_on_year__percent_change_year_ago,0.19231121242046356
80,customer_vehicle_relationships__vehiclegroup04__active_cars_meanbymonth,0.19004836678504944
81,customer_vehicle_relationships__vehiclegroup10__active_cars_meanbymonth,0.185607448220253
82,customer_vehicle_relationships__vehiclegroup59__terminated_cars_interpolation_spline,0.1785658448934555
83,global_economy__exchange_rate_lcu_per_yen_period_end__euro,0.16489750146865845
84,leasing_contracts__vehiclegroup60__start_meanbymonth,0.15784958004951477
85,customer_vehicle_relationships__vehiclegroup13__terminated_cars,0.15610380470752716
86,global_economy__industrial_production_index__index,0.15463794767856598
87,quota__vehiclegroup05__aq_medianbymonth,0.14731083810329437
88,registrations__porschesegment_boxster_cayman_meanbymonth,0.1435178965330124
89,global_economy__bop_goods_balance_of_gdp__percentage,0.13848410546779633
90,customer_vehicle_relationships__vehiclegroup11__terminated_cars_meanbymonth,0.13691075146198273
91,customer_vehicle_relationships__vehiclegroup60__active_cars_meanbymonth,0.13389037549495697
92,sales_actuals_monthly__vehiclegroup03__retail_meanbymonth,0.13304202258586884
93,quota__vehiclegroup13__aq_meanbymonth,0.13299278914928436
94,sales_stock_monthly__vehiclegroup31__physical_meanbymonth,0.13191163539886475
95,global_consumer__employee_compensation,0.12236202508211136
96,sales_actuals_monthly__vehiclegroup08__retail,0.12220342457294464
97,global_economy__bop_direct_investment_balance_or_net_fdi_net_capital_inflow_euro__euro,0.11718917638063431
98,leasing_contracts__vehiclegroup17__end_meanbymonth,0.11676034331321716
99,customer_vehicle_relationships__vehiclegroup14__terminated_cars,0.11674179136753082
100,customer_vehicle_relationships__vehiclegroup02__terminated_cars,0.11638239771127701
101,sales_actuals_monthly__vehiclegroup08__orderintake,0.1157655119895935
102,global_consumer__millions_of_households_w_inc_100_150k_current_us,0.11560729146003723
103,sales_stock_monthly__vehiclegroup51__physical_meanbymonth,0.10945052653551102
104,quota__vehiclegroup37__aq_meanbymonth,0.10781490802764893
105,quota__vehiclegroup28__aq_interpolation_spline,0.10581411421298981
106,sales_actuals_monthly__vehiclegroup12__retail_fill_zero,0.09480541944503784
107,sales_actuals_monthly__vehiclegroup11__orderintake_medianbymonth,0.09248951077461243
108,sales_actuals_monthly__vehiclegroup02__orderintake,0.09169603139162064
109,global_economy__bop_portfolio_investment_asset_debit_capital_outflow_euro__euro,0.09127230942249298
110,sales_stock_monthly__vehiclegroup16__grossall_meanbymonth,0.0869903415441513
111,sales_actuals_monthly__vehiclegroup14__retail_meanbymonth,0.08562809228897095
112,sales_flow_monthly__vehiclegroup58__cp8_meanbymonth,0.08471494168043137
113,sales_actuals_monthly__vehiclegroup58__orderintake_interpolation_spline,0.08195138722658157
114,sales_actuals_monthly__vehiclegroup25__retail_meanbymonth,0.08156229555606842
115,leads__vehiclegroup04__first_touch_point_meanbymonth,0.08146990835666656
116,quota__vehiclegroup53__aq_meanbymonth,0.07925093173980713
117,sales_stock_monthly__vehiclegroup11__physical_medianbymonth,0.07726743072271347
118,quota__vehiclegroup04__aq_meanbymonth,0.0760653093457222
119,leasing_contracts__vehiclegroup42__start_medianbymonth,0.07468266785144806
120,sales_actuals_monthly__vehiclegroup31__retail_meanbymonth,0.07461269199848175
121,quota__vehiclegroup16__aq_medianbymonth,0.07171791791915894
122,sales_actuals_monthly__vehiclegroup09__retail_medianbymonth,0.07141155004501343
123,sales_stock_monthly__vehiclegroup03__grossall_medianbymonth,0.07058684527873993
124,premises__vehiclegroup01__flag_order_start_meanbymonth,0.06976108253002167
125,sales_actuals_monthly__vehiclegroup50__retail_interpolation_spline,0.06964714825153351
126,sales_stock_monthly__vehiclegroup12__netimporteranddealer_medianbymonth,0.06848450005054474
127,sales_stock_monthly__vehiclegroup23__grossall_medianbymonth,0.06469091027975082
128,sales_stock_monthly__vehiclegroup05__netimporteranddealer_medianbymonth,0.06364674866199493
129,leasing_contracts__vehiclegroup03__start_meanbymonth,0.05989142134785652
130,global_economy__deflator_nia_exports_of_goods_non_factor_services_us__index,0.05911280959844589
131,sales_stock_monthly__vehiclegroup42__physical_meanbymonth,0.05833746865391731
132,global_economy__real_fixed_investment_private_residential_euro__euro,0.057269323617219925
133,customer_vehicle_relationships__vehiclegroup07__terminated_cars,0.05716477707028389
134,quota__vehiclegroup46__aq_meanbymonth,0.055801063776016235
135,sales_actuals_monthly__vehiclegroup24__orderintake_meanbymonth,0.05559619143605232
136,global_economy__bop_other_investment_balance_net_capital_inflow_euro__euro,0.05557883903384209
137,customer_vehicle_relationships__vehiclegroup28__terminated_cars,0.0523773729801178
138,quota__vehiclegroup20__aq_medianbymonth,0.05084405094385147
139,leasing_contracts__vehiclegroup02__start,0.04826217144727707
140,sales_actuals_monthly__vehiclegroup56__retail_meanbymonth,0.0469755157828331
141,customer_vehicle_relationships__vehiclegroup40__active_cars_meanbymonth,0.04592656344175339
142,leasing_contracts__vehiclegroup18__start_meanbymonth,0.045541539788246155
143,quota__vehiclegroup15__aq_interpolated_linear,0.045272935181856155
144,leasing_contracts__vehiclegroup40__start_medianbymonth,0.045068781822919846
145,sales_actuals_monthly__vehiclegroup13__retail_interpolated_linear,0.04433548450469971
146,sales_stock_monthly__vehiclegroup39__physical_medianbymonth,0.043434467166662216
147,customer_vehicle_relationships__vehiclegroup13__active_cars,0.04250968620181084
148,sales_actuals_monthly__vehiclegroup46__retail_meanbymonth,0.042482759803533554
149,sales_stock_monthly__vehiclegroup01__physical_medianbymonth,0.041682641953229904
150,sales_stock_monthly__vehiclegroup43__netimporteranddealer_medianbymonth,0.04159050062298775
151,sales_actuals_monthly__vehiclegroup22__retail_meanbymonth,0.04150502383708954
152,sales_actuals_monthly__vehiclegroup02__retail,0.04122399538755417
153,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_euro__euro,0.040165387094020844
154,sales_stock_monthly__vehiclegroup16__netimporteranddealer_meanbymonth,0.039110999554395676
155,customer_vehicle_relationships__vehiclegroup40__terminated_cars_meanbymonth,0.038065407425165176
156,leasing_contracts__vehiclegroup28__start,0.03721880540251732
157,global_economy__exchange_rate_lcu_per_us_period_end__euro,0.03664083406329155
158,sales_actuals_monthly__vehiclegroup18__retail_meanbymonth,0.036415282636880875
159,leasing_contracts__vehiclegroup35__start_interpolated_linear,0.0362246111035347
160,quota__vehiclegroup18__aq_interpolated_linear,0.03548331558704376
161,sales_stock_monthly__vehiclegroup10__grossall_meanbymonth,0.034369129687547684
162,sales_actuals_monthly__vehiclegroup42__orderintake_interpolation_spline,0.03402112051844597
163,global_economy__bop_goods_exports_of_gdp__percentage,0.033830009400844574
164,sales_actuals_monthly__vehiclegroup03__orderintake_meanbymonth,0.03369893878698349
165,customer_vehicle_relationships__vehiclegroup08__active_cars,0.03216129168868065
166,sales_actuals_monthly__vehiclegroup40__retail_medianbymonth,0.03135618567466736
167,quota__vehiclegroup24__aq_interpolated_linear,0.030945410951972008
168,quota__vehiclegroup10__aq_meanbymonth,0.03067181259393692
169,registrations__vwm_premium_mini_meanbymonth,0.029716946184635162
170,sales_stock_monthly__vehiclegroup63__netimporteranddealer_meanbymonth,0.028849124908447266
171,customer_vehicle_relationships__vehiclegroup19__terminated_cars_meanbymonth,0.026758816093206406
172,leads__vehiclegroup04__won_meanbymonth,0.025639105588197708
173,sales_stock_monthly__vehiclegroup18__netimporteranddealer_meanbymonth,0.025599537417292595
174,quota__vehiclegroup35__aq_meanbymonth,0.02511078305542469
175,global_economy__bop_goods_exports_us_growth_rate_year_on_year__percent_change_year_ago,0.02482573501765728
176,customer_vehicle_relationships__vehiclegroup37__terminated_cars,0.024227382615208626
177,leasing_contracts__vehiclegroup33__start_meanbymonth,0.02404225990176201
178,leads__vehiclegroup01__first_touch_point_meanbymonth,0.023570697754621506
179,global_consumer__apparel,0.023250538855791092
180,customer_vehicle_relationships__vehiclegroup01__terminated_cars,0.02301759086549282
181,sales_actuals_monthly__vehiclegroup51__retail_medianbymonth,0.022436123341321945
182,leasing_contracts__vehiclegroup20__start_meanbymonth,0.022188933566212654
183,leasing_contracts__vehiclegroup10__start_interpolated_linear,0.02041052095592022
184,global_economy__subsidies_in_euro_general_government__euro,0.019972600042819977
185,sales_flow_monthly__vehiclegroup50__cp8_medianbymonth,0.019945165142416954
186,sales_actuals_monthly__vehiclegroup44__retail_meanbymonth,0.018967660143971443
187,global_consumer__ppp_conversion_factor,0.01894100196659565
188,global_consumer__millions_of_households_w_inc_150k_current_us,0.01893612928688526
189,leasing_contracts__vehiclegroup11__start_medianbymonth,0.018677158281207085
190,sales_stock_monthly__vehiclegroup04__physical_medianbymonth,0.01862237975001335
191,leasing_contracts__vehiclegroup42__end_meanbymonth,0.016939407214522362
192,sales_actuals_monthly__vehiclegroup33__retail_meanbymonth,0.01671467535197735
193,global_economy__real_inventory_investment_euro__euro,0.016453014686703682
194,sales_actuals_monthly__vehiclegroup10__orderintake_interpolated_linear,0.016438445076346397
195,quota__vehiclegroup62__aq_medianbymonth,0.016396116465330124
196,sales_actuals_monthly__vehiclegroup40__orderintake_medianbymonth,0.016234690323472023
197,sales_actuals_monthly__vehiclegroup17__orderintake_meanbymonth,0.01615196093916893
198,sales_stock_monthly__vehiclegroup21__grossall_meanbymonth,0.015388929285109043
199,sales_stock_monthly__vehiclegroup21__physical_interpolated_linear,0.015052053146064281
200,leasing_contracts__vehiclegroup02__end,0.014985698275268078
201,global_economy__growth_rate_nominal_retail_sales_index_lcu_year_on_year_percent_change__percent_change_year_ago,0.014891945756971836
202,global_economy__nominal_gdp_at_factor_cost_agriculture_us__u_s_dollar,0.01451463345438242
203,global_economy__bop_transfer_payments_balance_of_gdp__percentage,0.01449196320027113
204,global_economy__bop_non_factor_service_balance_of_gdp__percentage,0.014367371797561646
205,sales_flow_monthly__vehiclegroup53__cp8_meanbymonth,0.014253861270844936
206,global_economy__bop_goods_balance_us__u_s_dollar,0.0141059635207057
207,leasing_contracts__vehiclegroup03__end_meanbymonth,0.013839395716786385
208,sales_flow_monthly__vehiclegroup03__cp8_medianbymonth,0.013604619540274143
209,quota__vehiclegroup22__aq_medianbymonth,0.013286357745528221
210,sales_actuals_monthly__vehiclegroup24__retail_meanbymonth,0.012940899468958378
211,global_economy__growth_rate_total_expenditure_in_lcu__percentage,0.012745339423418045
212,global_consumer__automobiles,0.012316207401454449
213,sales_flow_monthly__vehiclegroup24__cp8_medianbymonth,0.012310801073908806
214,sales_actuals_monthly__vehiclegroup39__orderintake_interpolated_linear,0.012212173081934452
215,sales_actuals_monthly__vehiclegroup09__orderintake_meanbymonth,0.011712519451975822
216,leasing_contracts__vehiclegroup45__end_interpolated_linear,0.01167252566665411
217,sales_flow_monthly__vehiclegroup14__cp8_interpolation_spline,0.011661997064948082
218,leasing_contracts__vehiclegroup13__start,0.01153780147433281
219,customer_vehicle_relationships__vehiclegroup45__active_cars_meanbymonth,0.011135751381516457
220,global_economy__wholesale_producer_price_index_year_on_year_percent_change__percent_change_year_ago,0.011035152710974216
221,sales_actuals_monthly__vehiclegroup05__orderintake_meanbymonth,0.010901710949838161
222,sales_actuals_monthly__vehiclegroup60__retail_fill_zero,0.010473759844899178
223,sales_actuals_monthly__vehiclegroup51__orderintake_medianbymonth,0.010470970533788204
224,customer_vehicle_relationships__vehiclegroup07__active_cars,0.0103217251598835
225,global_economy__inventory_investment_year_on_year__percentage,0.01026377733796835
226,global_economy__change_in_international_reserves__u_s_dollar,0.010157665237784386
227,sales_stock_monthly__vehiclegroup13__physical_medianbymonth,0.010115349665284157
228,customer_vehicle_relationships__vehiclegroup12__terminated_cars_meanbymonth,0.009833727963268757
229,sales_actuals_monthly__vehiclegroup27__retail_meanbymonth,0.009795133955776691
230,quota__vehiclegroup21__aq_interpolated_linear,0.0097912373021245
231,global_economy__growth_rate_money_supply_m1_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0.009543354623019695
232,leasing_contracts__vehiclegroup15__start,0.009363087825477123
233,customer_vehicle_relationships__vehiclegroup04__terminated_cars_meanbymonth,0.009290356189012527
234,sales_actuals_monthly__vehiclegroup50__orderintake_meanbymonth,0.009119025431573391
235,sales_flow_monthly__vehiclegroup40__cp8_meanbymonth,0.00899532437324524
236,sales_actuals_monthly__vehiclegroup37__retail_meanbymonth,0.008896762505173683
237,leasing_contracts__vehiclegroup22__end_medianbymonth,0.008830000646412373
238,leasing_contracts__vehiclegroup33__end_meanbymonth,0.008371269330382347
239,leads__vehiclegroup04__lost_meanbymonth,0.008346223272383213
240,customer_vehicle_relationships__vehiclegroup57__active_cars_meanbymonth,0.008142390288412571
241,leasing_contracts__vehiclegroup28__end,0.00793486274778843
242,global_consumer__male_population_70_to_74,0.007904944941401482
243,leasing_contracts__vehiclegroup64__start_meanbymonth,0.00784661527723074
244,sales_actuals_monthly__vehiclegroup56__orderintake_interpolated_linear,0.007767222356051207
245,sales_actuals_monthly__vehiclegroup23__retail_meanbymonth,0.007645290344953537
246,sales_stock_monthly__vehiclegroup53__netimporteranddealer_meanbymonth,0.007596155162900686
247,sales_flow_monthly__vehiclegroup15__cp8_medianbymonth,0.006960599683225155
248,sales_stock_monthly__vehiclegroup23__netimporteranddealer_meanbymonth,0.006890537682920694
249,global_economy__bop_change_in_reserves_us__u_s_dollar,0.006479793693870306
250,global_economy__wholesale_producer_price_index_us_basis__index,0.006443814840167761
251,sales_actuals_monthly__vehiclegroup41__orderintake_medianbymonth,0.006304205395281315
252,sales_stock_monthly__vehiclegroup57__netimporteranddealer_meanbymonth,0.00629857974126935
253,sales_actuals_monthly__vehiclegroup11__retail_meanbymonth,0.006162772420793772
254,leasing_contracts__vehiclegroup12__end_meanbymonth,0.006072602234780788
255,sales_actuals_monthly__vehiclegroup41__retail_meanbymonth,0.00577387074008584
256,customer_vehicle_relationships__vehiclegroup56__active_cars_meanbymonth,0.005711651872843504
257,quota__vehiclegroup07__aq_medianbymonth,0.005651930347084999
258,global_economy__nominal_share_of_gdp_at_factor_cost_agriculture__percentage,0.0055336616933345795
259,global_economy__nominal_gdp_per_capita_yen_per_person__japanese_yen,0.0054763606749475
260,sales_actuals_monthly__vehiclegroup39__retail_meanbymonth,0.0053983815014362335
261,sales_actuals_monthly__vehiclegroup46__orderintake_meanbymonth,0.005167204421013594
262,leads__vehiclegroup06__first_touch_point_meanbymonth,0.0050392490811645985
263,quota__vehiclegroup14__aq_interpolated_linear,0.004996790084987879
264,leasing_contracts__vehiclegroup17__start_meanbymonth,0.0049967085942626
265,global_economy__consumer_price_index_year_on_year_percent_change__percent_change_year_ago,0.004939918406307697
266,sales_actuals_monthly__vehiclegroup28__orderintake_meanbymonth,0.004911249503493309
267,global_economy__change_in_international_reserves_excluding_gold__u_s_dollar,0.004859294276684523
268,customer_vehicle_relationships__vehiclegroup62__terminated_cars_meanbymonth,0.0045181321911513805
269,global_economy__government_consumption_deflator_year_on_year_percent_change__percent_change_year_ago,0.004488895647227764
270,quota__vehiclegroup33__aq_meanbymonth,0.004453579429537058
271,global_economy__nominal_nia_exports_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0.004322917200624943
272,sales_stock_monthly__vehiclegroup01__netimporteranddealer_meanbymonth,0.004213584586977959
273,leasing_contracts__vehiclegroup08__end,0.0040507870726287365
274,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_euro__euro,0.003944181837141514
275,sales_flow_monthly__vehiclegroup17__cp8_meanbymonth,0.003885036800056696
276,quota__vehiclegroup17__aq_meanbymonth,0.00381298316642642
277,customer_vehicle_relationships__vehiclegroup28__active_cars,0.003790175775066018
278,leasing_contracts__vehiclegroup19__start_meanbymonth,0.003692570375278592
279,leasing_contracts__vehiclegroup63__start_medianbymonth,0.003651729552075267
280,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_euro__euro,0.0036326833069324493
281,leasing_contracts__vehiclegroup25__end_medianbymonth,0.0035532356705516577
282,quota__vehiclegroup56__aq_meanbymonth,0.0034476215951144695
283,sales_actuals_monthly__vehiclegroup61__retail_meanbymonth,0.00316587183624506
284,global_economy__growth_rate_money_supply_m2_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0.003065307391807437
285,quota__vehiclegroup43__aq_meanbymonth,0.003023770172148943
286,global_economy__growth_rate_real_private_consumption_per_capita__percentage,0.003005170961841941
287,sales_stock_monthly__vehiclegroup60__netimporteranddealer_meanbymonth,0.002907701302319765
288,leasing_contracts__vehiclegroup60__end_meanbymonth,0.002841590205207467
289,global_economy__exchange_rate_lcu_per_yen_period_average__euro,0.002782162046059966
290,sales_actuals_monthly__vehiclegroup04__retail_meanbymonth,0.0026981187984347343
291,sales_stock_monthly__vehiclegroup40__grossall_meanbymonth,0.0026939609088003635
292,customer_vehicle_relationships__vehiclegroup25__active_cars_meanbymonth,0.002631622599437833
293,leasing_contracts__vehiclegroup08__start,0.0026255943812429905
294,customer_vehicle_relationships__vehiclegroup22__active_cars_medianbymonth,0.0026135435327887535
295,sales_stock_monthly__vehiclegroup50__netimporteranddealer_meanbymonth,0.002574755810201168
296,global_consumer__crude_birth_rate,0.0025584229733794928
297,leasing_contracts__vehiclegroup24__start_meanbymonth,0.0025057243183255196
298,sales_flow_monthly__vehiclegroup13__cp8_meanbymonth,0.0024805832654237747
299,sales_stock_monthly__vehiclegroup31__grossall_medianbymonth,0.0023784907534718513
300,quota__vehiclegroup40__aq_interpolation_spline,0.002294591162353754
301,leasing_contracts__vehiclegroup51__start_medianbymonth,0.0022911126725375652
302,sales_stock_monthly__vehiclegroup17__physical_meanbymonth,0.0021635310258716345
303,customer_vehicle_relationships__vehiclegroup56__terminated_cars_meanbymonth,0.0021553023252636194
304,leasing_contracts__vehiclegroup16__start_meanbymonth,0.0021440712735056877
305,leasing_contracts__vehiclegroup37__start,0.0021368435118347406
306,leasing_contracts__vehiclegroup01__end,0.002126572420820594
307,customer_vehicle_relationships__vehiclegroup60__terminated_cars_meanbymonth,0.0020907926373183727
308,registrations__porschesegment_911_interpolated_linear,0.0020486500579863787
309,sales_flow_monthly__vehiclegroup21__cp8_medianbymonth,0.002030443400144577
310,leads__vehiclegroup03__first_touch_point_meanbymonth,0.002016205806285143
311,customer_vehicle_relationships__vehiclegroup15__terminated_cars,0.0017021768726408482
312,customer_vehicle_relationships__vehiclegroup11__active_cars_interpolation_spline,0.0016997401835396886
313,customer_vehicle_relationships__vehiclegroup58__active_cars_interpolation_spline,0.0016840375028550625
314,leasing_contracts__vehiclegroup43__end_meanbymonth,0.001571621629409492
315,sales_actuals_monthly__vehiclegroup64__retail_medianbymonth,0.0015255485195666552
316,premises__vehiclegroup16__flag_order_start_meanbymonth,0.0015208543045446277
317,quota__vehiclegroup02__aq_interpolated_linear,0.0015100029995664954
318,premises__vehiclegroup17__flag_production_start_meanbymonth,0.0014987390022724867
319,customer_vehicle_relationships__vehiclegroup43__active_cars_meanbymonth,0.0014452312607318163
320,global_economy__bop_basic_balance_us__u_s_dollar,0.0014176303520798683
321,global_economy__nia_imports_deflator_year_on_year_percent_change__percent_change_year_ago,0.0013991434825584292
322,customer_vehicle_relationships__vehiclegroup50__terminated_cars_meanbymonth,0.001394056947901845
323,sales_actuals_monthly__vehiclegroup45__orderintake_meanbymonth,0.0013207673327997327
324,leasing_contracts__vehiclegroup14__start_meanbymonth,0.001317122601903975
325,leads__vehiclegroup02__first_touch_point_meanbymonth,0.0013144363183528185
326,sales_stock_monthly__vehiclegroup15__physical_medianbymonth,0.0013000542530789971
327,global_economy__tax_rate_overall_taxes__percentage,0.0011878026416525245
328,leasing_contracts__vehiclegroup44__start_meanbymonth,0.0011184740578755736
329,quota__vehiclegroup27__aq_meanbymonth,0.0009989090031012893
330,sales_actuals_monthly__vehiclegroup06__retail_meanbymonth,0.0009194047306664288
331,quota__vehiclegroup03__aq_interpolated_linear,0.0009060575976036489
332,sales_flow_monthly__vehiclegroup19__cp8_medianbymonth,0.0009009965579025447
333,sales_flow_monthly__vehiclegroup01__cp8_interpolated_linear,0.0008952816133387387
334,global_economy__interest_rate_spread_long_term_minus_short_term__percentage,0.000886684691067785
335,sales_actuals_monthly__vehiclegroup60__orderintake_interpolation_spline,0.000874613004270941
336,leasing_contracts__vehiclegroup14__end_meanbymonth,0.000820780755020678
337,leasing_contracts__vehiclegroup62__end_meanbymonth,0.0008091047639027238
338,sales_stock_monthly__vehiclegroup15__grossall_medianbymonth,0.0007766649359837174
339,sales_actuals_monthly__vehiclegroup44__orderintake_medianbymonth,0.0007491339929401875
340,sales_flow_monthly__vehiclegroup09__cp8_meanbymonth,0.0007368709775619209
341,sales_stock_monthly__vehiclegroup43__physical_meanbymonth,0.0007296755793504417
342,sales_actuals_monthly__vehiclegroup18__orderintake_meanbymonth,0.0006636620964854956
343,leads__vehiclegroup06__lost_meanbymonth,0.0006460826261900365
344,global_economy__m1_velocity__number,0.0006180148920975626
345,global_economy__nominal_gdp_at_factor_cost_agriculture_ppp__u_s_dollar,0.0006153023568913341
346,sales_stock_monthly__vehiclegroup02__physical_interpolation_spline,0.0005813598399981856
347,customer_vehicle_relationships__vehiclegroup24__active_cars_meanbymonth,0.0005453000194393098
348,sales_stock_monthly__vehiclegroup41__grossall_interpolated_linear,0.0005086743622086942
349,quota__vehiclegroup11__aq_meanbymonth,0.0004801365430466831
350,global_economy__exchange_rate_lcu_per_us_period_average__euro,0.00044050553697161376
351,customer_vehicle_relationships__vehiclegroup08__terminated_cars,0.0004216087982058525
