,Feature,Mean_SHAP
30,sales_stock_monthly__vehiclegroup06__netimporteranddealer_interpolated_linear,0.5618121027946472
31,global_economy__bop_services_factor_non_factor_imports_us__u_s_dollar,0.509257435798645
32,leasing_contracts__vehiclegroup56__start_interpolated_linear,0.4983713626861572
33,leasing_contracts__vehiclegroup44__end_meanbymonth,0.48995447158813477
34,sales_actuals_monthly__vehiclegroup16__retail_meanbymonth,0.4849203824996948
35,sales_actuals_monthly__vehiclegroup15__retail_meanbymonth,0.4534444510936737
36,customer_vehicle_relationships__vehiclegroup43__active_cars_meanbymonth,0.42334282398223877
37,global_economy__bop_change_in_reserves_euro__euro,0.4000883102416992
38,month_normalized,0.391065776348114
39,global_economy__short_term_interest_rate_differential_with_usa__percentage,0.38701432943344116
40,sales_stock_monthly__vehiclegroup01__grossall_meanbymonth,0.37394440174102783
41,leasing_contracts__vehiclegroup24__end_meanbymonth,0.3687571585178375
42,customer_vehicle_relationships__vehiclegroup44__terminated_cars_medianbymonth,0.3656245768070221
43,leasing_contracts__vehiclegroup04__start_medianbymonth,0.3604115843772888
44,sales_actuals_monthly__vehiclegroup24__orderintake_interpolated_linear,0.3585233688354492
45,leasing_contracts__vehiclegroup23__end_meanbymonth,0.35448092222213745
46,customer_vehicle_relationships__vehiclegroup62__active_cars_meanbymonth,0.3511880040168762
47,sales_actuals_monthly__vehiclegroup28__retail_meanbymonth,0.35117751359939575
48,sales_stock_monthly__vehiclegroup06__physical_medianbymonth,0.3508097231388092
49,sales_actuals_monthly__vehiclegroup57__retail_meanbymonth,0.34716102480888367
50,global_economy__growth_rate_real_gdp_per_capita__percentage,0.3454735279083252
51,global_economy__bop_portfolio_investment_balance_net_capital_inflow_euro__euro,0.34099680185317993
52,sales_actuals_monthly__vehiclegroup31__orderintake_meanbymonth,0.33461034297943115
53,sales_actuals_monthly__vehiclegroup10__orderintake_meanbymonth,0.3294419050216675
54,global_economy__consumer_price_index_year_on_year_percent_change__percent_change_year_ago,0.32684850692749023
55,global_economy__government_consumption_year_on_year__percentage,0.3205493986606598
56,sales_actuals_monthly__vehiclegroup19__retail_meanbymonth,0.3174896240234375
57,sales_actuals_monthly__vehiclegroup10__retail_interpolation_spline,0.3053555190563202
58,customer_vehicle_relationships__vehiclegroup07__active_cars_meanbymonth,0.29968908429145813
59,customer_vehicle_relationships__vehiclegroup27__terminated_cars_meanbymonth,0.287457674741745
60,global_economy__growth_rate_real_retail_sales_index_lcu_year_on_year_percent_change__percent_change_year_ago,0.23900167644023895
61,global_economy__real_gdp_at_factor_cost_industry_growth_rate_year_on_year__percent_change_year_ago,0.23537039756774902
62,leads__vehiclegroup01__first_touch_point_meanbymonth,0.23528100550174713
63,sales_actuals_monthly__vehiclegroup45__retail_meanbymonth,0.22900916635990143
64,leasing_contracts__vehiclegroup40__end_meanbymonth,0.22638794779777527
65,sales_actuals_monthly__vehiclegroup23__orderintake_meanbymonth,0.2263576239347458
66,quota__vehiclegroup02__aq_meanbymonth,0.22505728900432587
67,sales_stock_monthly__vehiclegroup58__grossall_meanbymonth,0.2244509756565094
68,global_economy__consumer_price_index_core_dollar_basis__index,0.2161339372396469
69,global_economy__tax_rate_corporate_income_taxes__percentage,0.21407262980937958
70,global_economy__consumer_price_index_dollar_basis__index,0.21334034204483032
71,sales_flow_monthly__vehiclegroup19__cp8_meanbymonth,0.21105237305164337
72,sales_actuals_monthly__vehiclegroup11__retail_interpolated_linear,0.1984289288520813
73,sales_actuals_monthly__vehiclegroup03__orderintake_meanbymonth,0.19799230992794037
74,global_economy__bop_transfer_payments_balance_of_gdp__percentage,0.1956646889448166
75,global_economy__industrial_production_index__index,0.19449244439601898
76,global_economy__growth_rate_nominal_retail_sales_index_lcu_year_on_year_percent_change__percent_change_year_ago,0.19294217228889465
77,sales_flow_monthly__vehiclegroup51__cp8_meanbymonth,0.19076357781887054
78,sales_flow_monthly__vehiclegroup05__cp8_meanbymonth,0.1817547231912613
79,customer_vehicle_relationships__vehiclegroup13__terminated_cars_meanbymonth,0.16861018538475037
80,sales_actuals_monthly__vehiclegroup19__orderintake_meanbymonth,0.16259662806987762
81,global_economy__price_of_crude_oil_lcu_basis__euro,0.1614464968442917
82,customer_vehicle_relationships__vehiclegroup02__active_cars_meanbymonth,0.1612139493227005
83,customer_vehicle_relationships__vehiclegroup40__active_cars_meanbymonth,0.15864622592926025
84,global_economy__nominal_nia_net_exports_euro__euro,0.15089446306228638
85,global_economy__growth_rate_money_supply_m1_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0.14547283947467804
86,leasing_contracts__vehiclegroup40__start_meanbymonth,0.14477431774139404
87,sales_flow_monthly__vehiclegroup02__cp8_meanbymonth,0.1431514471769333
88,quota__vehiclegroup31__aq_medianbymonth,0.13990236818790436
89,sales_stock_monthly__vehiclegroup44__physical_medianbymonth,0.1373179703950882
90,quota__vehiclegroup17__aq_medianbymonth,0.13219353556632996
91,global_economy__bop_cap_account_bal_euro__euro,0.1282259076833725
92,quota__vehiclegroup16__aq_fill_zero,0.12720370292663574
93,customer_vehicle_relationships__vehiclegroup12__active_cars_meanbymonth,0.12488479167222977
94,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_euro__euro,0.12400159239768982
95,leasing_contracts__vehiclegroup12__end_meanbymonth,0.11996939778327942
96,customer_vehicle_relationships__vehiclegroup39__active_cars_meanbymonth,0.11761021614074707
97,sales_actuals_monthly__vehiclegroup12__retail_fill_zero,0.11484746634960175
98,leads__vehiclegroup04__first_touch_point_meanbymonth,0.111637644469738
99,global_economy__bop_basic_balance_euro__euro,0.11067557334899902
100,sales_actuals_monthly__vehiclegroup09__orderintake_medianbymonth,0.10840283334255219
101,global_economy__tax_rate_indirect_taxes__percentage,0.10621749609708786
102,sales_flow_monthly__vehiclegroup35__cp8_meanbymonth,0.10534395277500153
103,customer_vehicle_relationships__vehiclegroup13__active_cars_meanbymonth,0.10379551351070404
104,leasing_contracts__vehiclegroup33__start_meanbymonth,0.10353830456733704
105,sales_stock_monthly__vehiclegroup64__grossall_meanbymonth,0.10233667492866516
106,customer_vehicle_relationships__vehiclegroup33__active_cars_medianbymonth,0.10217086225748062
107,global_economy__nominal_inventory_investment_us__u_s_dollar,0.09932442009449005
108,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_of_gdp__percentage,0.09870847314596176
109,sales_flow_monthly__vehiclegroup22__cp8_meanbymonth,0.09862040728330612
110,customer_vehicle_relationships__vehiclegroup25__active_cars_meanbymonth,0.09856391698122025
111,sales_actuals_monthly__vehiclegroup42__retail_meanbymonth,0.0973597913980484
112,sales_actuals_monthly__vehiclegroup07__orderintake_meanbymonth,0.09563852101564407
113,global_economy__bop_basic_balance_us__u_s_dollar,0.09118783473968506
114,customer_vehicle_relationships__vehiclegroup51__active_cars_meanbymonth,0.08697254210710526
115,leasing_contracts__vehiclegroup44__start_medianbymonth,0.0867634266614914
116,customer_vehicle_relationships__vehiclegroup46__active_cars_meanbymonth,0.08657089620828629
117,global_economy__nominal_fixed_investment_us__u_s_dollar,0.0848456397652626
118,quota__vehiclegroup13__aq_interpolated_linear,0.08403000235557556
119,sales_actuals_monthly__vehiclegroup17__orderintake_meanbymonth,0.0831412598490715
120,sales_actuals_monthly__vehiclegroup33__orderintake_meanbymonth,0.08079258352518082
121,sales_actuals_monthly__vehiclegroup24__retail_meanbymonth,0.07955411821603775
122,global_economy__long_term_interest_rate_differential_with_usa__percentage,0.0775035172700882
123,sales_actuals_monthly__vehiclegroup35__retail_meanbymonth,0.07553958147764206
124,sales_stock_monthly__vehiclegroup03__grossall_meanbymonth,0.07482927292585373
125,quota__vehiclegroup57__aq_medianbymonth,0.07419243454933167
126,global_consumer__apparel,0.07409404218196869
127,sales_actuals_monthly__vehiclegroup28__orderintake_meanbymonth,0.07318767160177231
128,leasing_contracts__vehiclegroup45__end_medianbymonth,0.0723486840724945
129,customer_vehicle_relationships__vehiclegroup45__terminated_cars_meanbymonth,0.06920194625854492
130,sales_actuals_monthly__vehiclegroup63__orderintake_medianbymonth,0.06688696146011353
131,sales_stock_monthly__vehiclegroup51__netimporteranddealer_medianbymonth,0.0657176822423935
132,sales_actuals_monthly__vehiclegroup17__retail_meanbymonth,0.06514713913202286
133,global_economy__growth_rate_terms_of_trade_goods_year_on_year_percent_change__percent_change_year_ago,0.06336424499750137
134,sales_actuals_monthly__vehiclegroup04__retail_meanbymonth,0.059308972209692
135,global_economy__bop_current_account_balance_euro__euro,0.05905761569738388
136,global_economy__deflator_consumption_total_us__index,0.058403246104717255
137,premises__vehiclegroup14__in_production_meanbymonth,0.05760589987039566
138,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_ppp__u_s_dollar,0.05586274340748787
139,premises__vehiclegroup14__flag_order_start_meanbymonth,0.05566391348838806
140,leasing_contracts__vehiclegroup46__end_meanbymonth,0.05486081913113594
141,global_economy__bop_trade_balance_goods_nf_services_of_gdp__percentage,0.05431649833917618
142,global_economy__interest_rate_long_term__percentage,0.05328993871808052
143,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_euro__euro,0.051870014518499374
144,leasing_contracts__vehiclegroup60__start_meanbymonth,0.0518050491809845
145,leasing_contracts__vehiclegroup13__end_meanbymonth,0.050498805940151215
146,sales_actuals_monthly__vehiclegroup46__orderintake_meanbymonth,0.04999255761504173
147,customer_vehicle_relationships__vehiclegroup04__terminated_cars_interpolation_spline,0.048146042972803116
148,global_economy__growth_rate_nominal_gdp_per_capita__percentage,0.04701468348503113
149,sales_flow_monthly__vehiclegroup03__cp8_medianbymonth,0.04677494987845421
150,customer_vehicle_relationships__vehiclegroup03__active_cars_meanbymonth,0.04570406302809715
151,quota__vehiclegroup12__aq_meanbymonth,0.04512713477015495
152,global_consumer__average_income,0.04511529579758644
153,sales_actuals_monthly__vehiclegroup13__retail_interpolated_linear,0.04508842155337334
154,sales_flow_monthly__vehiclegroup60__cp8_meanbymonth,0.04492336884140968
155,sales_actuals_monthly__vehiclegroup44__orderintake_medianbymonth,0.04320650175213814
156,global_consumer__crude_birth_rate,0.04207836836576462
157,customer_vehicle_relationships__vehiclegroup53__terminated_cars_medianbymonth,0.04172993451356888
158,sales_actuals_monthly__vehiclegroup42__orderintake_medianbymonth,0.041541457176208496
159,sales_actuals_monthly__vehiclegroup02__retail_meanbymonth,0.04105713963508606
160,sales_actuals_monthly__vehiclegroup27__orderintake_medianbymonth,0.0405290350317955
161,leasing_contracts__vehiclegroup17__end_meanbymonth,0.03969211131334305
162,sales_actuals_monthly__vehiclegroup40__retail_medianbymonth,0.03955797106027603
163,global_consumer__alcoholic_beverages,0.039442028850317
164,global_consumer__communication,0.03935348615050316
165,sales_actuals_monthly__vehiclegroup39__orderintake_meanbymonth,0.03910186141729355
166,leasing_contracts__vehiclegroup18__end_meanbymonth,0.03878335654735565
167,customer_vehicle_relationships__vehiclegroup42__active_cars_medianbymonth,0.03821592777967453
168,customer_vehicle_relationships__vehiclegroup33__terminated_cars_meanbymonth,0.03723166882991791
169,leasing_contracts__vehiclegroup12__start_meanbymonth,0.03720555827021599
170,quota__vehiclegroup08__aq_meanbymonth,0.03713781014084816
171,global_economy__bop_goods_exports_of_gdp__percentage,0.03695949167013168
172,global_economy__bop_factor_service_balance_of_gdp__percentage,0.035502731800079346
173,leasing_contracts__vehiclegroup21__start_meanbymonth,0.03509783744812012
174,sales_actuals_monthly__vehiclegroup02__orderintake_meanbymonth,0.034501124173402786
175,sales_actuals_monthly__vehiclegroup11__orderintake_meanbymonth,0.03367967903614044
176,global_economy__bop_miscellaneous_capital_account_euro__euro,0.03363463282585144
177,global_economy__inventory_investment_year_on_year__percentage,0.03323749080300331
178,sales_flow_monthly__vehiclegroup56__cp8_meanbymonth,0.03286607563495636
179,sales_stock_monthly__vehiclegroup20__netimporteranddealer_medianbymonth,0.03190244734287262
180,customer_vehicle_relationships__vehiclegroup21__active_cars_medianbymonth,0.031779736280441284
181,premises__vehiclegroup05__flag_production_start_meanbymonth,0.031122613698244095
182,global_economy__growth_rate_nominal_ppp_gdp_per_capita__percentage,0.029433736577630043
183,sales_actuals_monthly__vehiclegroup09__retail_meanbymonth,0.027969511225819588
184,customer_vehicle_relationships__vehiclegroup04__active_cars_meanbymonth,0.027591461315751076
185,sales_stock_monthly__vehiclegroup11__grossall_meanbymonth,0.027112388983368874
186,sales_stock_monthly__vehiclegroup18__grossall_meanbymonth,0.027012960985302925
187,customer_vehicle_relationships__vehiclegroup06__active_cars_medianbymonth,0.02614489383995533
188,sales_actuals_monthly__vehiclegroup58__orderintake_medianbymonth,0.025507329031825066
189,global_economy__consumer_price_index__index,0.024728676304221153
190,sales_actuals_monthly__vehiclegroup04__orderintake_meanbymonth,0.02470850571990013
191,customer_vehicle_relationships__vehiclegroup10__terminated_cars_interpolated_linear,0.024307172745466232
192,sales_actuals_monthly__vehiclegroup14__retail_medianbymonth,0.02372751571238041
193,premises__vehiclegroup40__flag_production_start_meanbymonth,0.02359972894191742
194,global_economy__interest_rate_short_term_real__percentage,0.023577935993671417
195,quota__vehiclegroup04__aq_meanbymonth,0.022759076207876205
196,sales_actuals_monthly__vehiclegroup50__retail_medianbymonth,0.022251879796385765
197,global_economy__growth_rate_industrial_production_year_on_year_percent_change__percent_change_year_ago,0.02207903563976288
198,global_consumer__exchange_rate,0.021977992728352547
199,global_economy__bop_other_investment_balance_net_capital_inflow_euro__euro,0.02159256860613823
200,customer_vehicle_relationships__vehiclegroup40__terminated_cars_meanbymonth,0.021278034895658493
201,quota__vehiclegroup42__aq_interpolated_linear,0.0212407223880291
202,sales_flow_monthly__vehiclegroup59__cp8_medianbymonth,0.02077978290617466
203,quota__vehiclegroup18__aq_medianbymonth,0.02004396915435791
204,customer_vehicle_relationships__vehiclegroup16__active_cars_meanbymonth,0.019773190841078758
205,sales_flow_monthly__vehiclegroup17__cp8_meanbymonth,0.01961805857717991
206,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_euro__euro,0.019556231796741486
207,sales_flow_monthly__vehiclegroup46__cp8_meanbymonth,0.0189565010368824
208,leasing_contracts__vehiclegroup02__start_meanbymonth,0.017570821568369865
209,global_economy__bop_other_investment_liability_credit_capital_inflow_euro__euro,0.016351424157619476
210,sales_stock_monthly__vehiclegroup35__physical_medianbymonth,0.016030309721827507
211,global_economy__bop_other_investment_balance_net_capital_inflow_us__u_s_dollar,0.015549860894680023
212,customer_vehicle_relationships__vehiclegroup50__terminated_cars_medianbymonth,0.014796711504459381
213,customer_vehicle_relationships__vehiclegroup12__terminated_cars_meanbymonth,0.01428358256816864
214,customer_vehicle_relationships__vehiclegroup10__active_cars_meanbymonth,0.013975437730550766
215,leads__vehiclegroup01__lost_meanbymonth,0.01329945120960474
216,sales_actuals_monthly__vehiclegroup44__retail_medianbymonth,0.013246485032141209
217,quota__vehiclegroup40__aq_medianbymonth,0.013181385584175587
218,sales_stock_monthly__vehiclegroup02__physical_interpolation_spline,0.013039475306868553
219,leasing_contracts__vehiclegroup43__start_meanbymonth,0.013001912273466587
220,sales_stock_monthly__vehiclegroup03__physical_interpolated_linear,0.012958393432199955
221,leasing_contracts__vehiclegroup03__start_meanbymonth,0.01234775222837925
222,customer_vehicle_relationships__vehiclegroup63__terminated_cars_medianbymonth,0.012260963208973408
223,customer_vehicle_relationships__vehiclegroup64__active_cars_meanbymonth,0.012077659368515015
224,quota__vehiclegroup64__aq_medianbymonth,0.012043201364576817
225,global_economy__bop_direct_investment_balance_or_net_fdi_net_capital_inflow_euro__euro,0.01142729539424181
226,sales_stock_monthly__vehiclegroup04__grossall_interpolated_linear,0.011336061172187328
227,global_economy__exchange_rate_lcu_per_yen_period_average__euro,0.011330820620059967
228,sales_actuals_monthly__vehiclegroup06__retail_interpolation_spline,0.011303393170237541
229,global_economy__growth_rate_broad_money_supply_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0.011225532740354538
230,customer_vehicle_relationships__vehiclegroup16__terminated_cars_meanbymonth,0.010982434265315533
231,premises__vehiclegroup01__flag_order_start_meanbymonth,0.010887717828154564
232,sales_actuals_monthly__vehiclegroup56__orderintake_meanbymonth,0.010741795413196087
233,leasing_contracts__vehiclegroup14__end_meanbymonth,0.010719111189246178
234,customer_vehicle_relationships__vehiclegroup31__terminated_cars_meanbymonth,0.010540865361690521
235,sales_actuals_monthly__vehiclegroup27__retail_meanbymonth,0.010323852300643921
236,sales_flow_monthly__vehiclegroup21__cp8_meanbymonth,0.010301749221980572
237,sales_actuals_monthly__vehiclegroup25__orderintake_medianbymonth,0.010268568061292171
238,quota__vehiclegroup09__aq_meanbymonth,0.010251658968627453
239,leasing_contracts__vehiclegroup13__start_meanbymonth,0.010067910887300968
240,global_consumer__household_energy,0.009947909973561764
241,customer_vehicle_relationships__vehiclegroup14__terminated_cars_meanbymonth,0.009814698249101639
242,global_consumer__newspapers_books_and_stationery,0.009791937656700611
243,customer_vehicle_relationships__vehiclegroup08__active_cars_meanbymonth,0.009740585461258888
244,quota__vehiclegroup07__aq_meanbymonth,0.009662974625825882
245,quota__vehiclegroup44__aq_interpolated_linear,0.00946672260761261
246,customer_vehicle_relationships__vehiclegroup19__terminated_cars_meanbymonth,0.008890929631888866
247,customer_vehicle_relationships__vehiclegroup17__terminated_cars_meanbymonth,0.008721429854631424
248,leasing_contracts__vehiclegroup33__end_medianbymonth,0.008535589091479778
249,global_economy__exchange_rate_lcu_per_yen_period_end__euro,0.008263607509434223
250,customer_vehicle_relationships__vehiclegroup28__terminated_cars_meanbymonth,0.00805884599685669
251,leasing_contracts__vehiclegroup61__start_meanbymonth,0.007997232489287853
252,sales_flow_monthly__vehiclegroup47__cp8_meanbymonth,0.007564465515315533
253,premises__vehiclegroup01__flag_production_start_meanbymonth,0.007436993531882763
254,customer_vehicle_relationships__vehiclegroup28__active_cars_meanbymonth,0.007362530566751957
255,leasing_contracts__vehiclegroup07__start_meanbymonth,0.007345901802182198
256,global_economy__total_revenue_of_gdp_general_government__percentage,0.007281848229467869
257,leasing_contracts__vehiclegroup11__start_interpolation_spline,0.007254692725837231
258,sales_actuals_monthly__vehiclegroup18__retail_interpolated_linear,0.0072031570598483086
259,leads__vehiclegroup02__first_touch_point_meanbymonth,0.007084237411618233
260,customer_vehicle_relationships__vehiclegroup01__terminated_cars_meanbymonth,0.006937550380825996
261,sales_actuals_monthly__vehiclegroup43__retail_meanbymonth,0.006880039349198341
262,sales_stock_monthly__vehiclegroup24__netimporteranddealer_medianbymonth,0.006558841094374657
263,customer_vehicle_relationships__vehiclegroup07__terminated_cars_meanbymonth,0.0062688253819942474
264,customer_vehicle_relationships__vehiclegroup25__terminated_cars_meanbymonth,0.0060510411858558655
265,sales_actuals_monthly__vehiclegroup05__orderintake_medianbymonth,0.005758523475378752
266,global_consumer__outpatient_services,0.0055792746134102345
267,sales_actuals_monthly__vehiclegroup57__orderintake_medianbymonth,0.005416078492999077
268,customer_vehicle_relationships__vehiclegroup44__active_cars_meanbymonth,0.005276750307530165
269,customer_vehicle_relationships__vehiclegroup05__terminated_cars_meanbymonth,0.005266216583549976
270,global_economy__bop_other_investment_asset_debit_capital_outflow_euro__euro,0.005217789672315121
271,customer_vehicle_relationships__vehiclegroup02__terminated_cars_meanbymonth,0.005196543876081705
272,sales_actuals_monthly__vehiclegroup64__orderintake_medianbymonth,0.005171625409275293
273,sales_flow_monthly__vehiclegroup40__cp8_meanbymonth,0.005143508780747652
274,global_economy__nominal_share_of_gdp_fixed_investment__percentage,0.005118522793054581
275,global_consumer__female_population_0_to_14,0.005065730772912502
276,customer_vehicle_relationships__vehiclegroup43__terminated_cars_meanbymonth,0.005052903667092323
277,global_economy__subsidies_in_us_general_government__u_s_dollar,0.005038072820752859
278,global_economy__growth_rate_real_effective_exchange_rate__percentage,0.005013391375541687
279,sales_flow_monthly__vehiclegroup43__cp8_meanbymonth,0.004776209592819214
280,sales_actuals_monthly__vehiclegroup22__orderintake_medianbymonth,0.00451622111722827
281,sales_stock_monthly__vehiclegroup53__grossall_meanbymonth,0.0043825674802064896
282,global_economy__real_indirect_taxes_minus_subsidies_euro__euro,0.004374491982161999
283,leasing_contracts__vehiclegroup19__start_meanbymonth,0.004292325582355261
284,quota__vehiclegroup23__aq_interpolated_linear,0.004233367275446653
285,leasing_contracts__vehiclegroup41__start_meanbymonth,0.004189961589872837
286,sales_stock_monthly__vehiclegroup41__netimporteranddealer_medianbymonth,0.004155532456934452
287,global_economy__real_government_consumption_growth_rate_year_on_year__percent_change_year_ago,0.004104525316506624
288,sales_stock_monthly__vehiclegroup57__grossall_medianbymonth,0.0040487973019480705
289,sales_actuals_monthly__vehiclegroup25__retail_medianbymonth,0.004043980501592159
290,sales_stock_monthly__vehiclegroup22__grossall_medianbymonth,0.0039502596482634544
291,registrations__buildtype_coupe_meanbymonth,0.0038014438468962908
292,global_economy__real_gdp_at_factor_cost_agriculture_euro__euro,0.0037558407057076693
293,sales_actuals_monthly__vehiclegroup39__retail_meanbymonth,0.0036226718220859766
294,sales_actuals_monthly__vehiclegroup56__retail_meanbymonth,0.0035689007490873337
295,sales_flow_monthly__vehiclegroup42__cp8_meanbymonth,0.003549894317984581
296,sales_actuals_monthly__vehiclegroup41__retail_medianbymonth,0.003539377823472023
297,sales_actuals_monthly__vehiclegroup51__retail_medianbymonth,0.0034388243220746517
298,sales_stock_monthly__vehiclegroup05__physical_meanbymonth,0.00337776611559093
299,customer_vehicle_relationships__vehiclegroup57__terminated_cars_interpolated_linear,0.0032851886935532093
300,premises__vehiclegroup03__flag_production_start_meanbymonth,0.0032035522162914276
301,global_consumer__automobiles,0.0031538750045001507
302,global_economy__real_inventory_investment_euro__euro,0.003046435536816716
303,sales_stock_monthly__vehiclegroup42__netimporteranddealer_meanbymonth,0.002985921688377857
304,global_economy__bop_financial_account_balance_euro__euro,0.0029570735059678555
305,global_economy__deflator_gdp_at_factor_cost_industry_manufacturing_us__index,0.0029380146879702806
306,quota__vehiclegroup10__aq_meanbymonth,0.0027936138212680817
307,sales_stock_monthly__vehiclegroup05__grossall_interpolation_spline,0.0027387721929699183
308,sales_flow_monthly__vehiclegroup23__cp8_interpolated_linear,0.002680899342522025
309,global_economy__bop_goods_imports_us_growth_rate_year_on_year__percent_change_year_ago,0.0026671038940548897
310,global_economy__bop_direct_investment_asset_debit_capital_outflow_euro__euro,0.002571644727140665
311,customer_vehicle_relationships__vehiclegroup06__terminated_cars_meanbymonth,0.0025475553702563047
312,quota__vehiclegroup37__aq_meanbymonth,0.0025194913614541292
313,sales_actuals_monthly__vehiclegroup46__retail_meanbymonth,0.0022357141133397818
314,registrations__volkswagensegment_budget_interpolated_linear,0.0022337075788527727
315,sales_flow_monthly__vehiclegroup11__cp8_medianbymonth,0.002228975296020508
316,sales_flow_monthly__vehiclegroup37__cp8_medianbymonth,0.002140392316505313
317,quota__vehiclegroup15__aq_medianbymonth,0.0021184184588491917
318,sales_actuals_monthly__vehiclegroup61__retail_meanbymonth,0.0021125772036612034
319,sales_actuals_monthly__vehiclegroup33__retail_meanbymonth,0.002088563283905387
320,sales_stock_monthly__vehiclegroup53__netimporteranddealer_interpolation_spline,0.0020256894640624523
321,global_economy__exchange_rate_lcu_per_us_period_average__euro,0.0018806804437190294
322,leasing_contracts__vehiclegroup01__end_meanbymonth,0.0018505328334867954
323,customer_vehicle_relationships__vehiclegroup42__terminated_cars_meanbymonth,0.001828664098866284
324,leasing_contracts__vehiclegroup14__start_meanbymonth,0.001811061054468155
325,leads__vehiclegroup02__won_interpolated_linear,0.001787281595170498
326,leasing_contracts__vehiclegroup16__start_meanbymonth,0.0017249996308237314
327,quota__vehiclegroup03__aq_meanbymonth,0.0014963744906708598
328,sales_flow_monthly__vehiclegroup15__cp8_meanbymonth,0.0014727272791787982
329,global_economy__bop_portfolio_investment_asset_debit_capital_outflow_euro__euro,0.001459532417356968
330,sales_actuals_monthly__vehiclegroup07__retail_meanbymonth,0.0014140784041956067
331,quota__vehiclegroup06__aq_fill_zero,0.0014129122719168663
332,sales_flow_monthly__vehiclegroup04__cp8_medianbymonth,0.0013378638541325927
333,quota__vehiclegroup20__aq_interpolated_linear,0.0013363412581384182
334,sales_actuals_monthly__vehiclegroup03__retail_meanbymonth,0.0013332581147551537
335,global_economy__real_private_consumption_euro__euro,0.0012893200619146228
336,premises__vehiclegroup06__in_sales_meanbymonth,0.0012852593790739775
337,quota__vehiclegroup21__aq_meanbymonth,0.0011199553264304996
338,leasing_contracts__vehiclegroup17__start_meanbymonth,0.0010911162244156003
339,leasing_contracts__vehiclegroup11__end_meanbymonth,0.001077264896593988
340,global_economy__bop_non_factor_service_exports_euro__euro,0.001018249662593007
341,quota__vehiclegroup46__aq_meanbymonth,0.0009689991129562259
342,leasing_contracts__vehiclegroup57__end_medianbymonth,0.0009602232603356242
343,global_economy__interest_rate_spread_long_term_minus_short_term__percentage,0.000937341304961592
344,leasing_contracts__vehiclegroup02__end_meanbymonth,0.0008685434004291892
345,global_economy__index_retail_sales_real_volume__index,0.0008504308643750846
346,global_consumer__tobacco,0.0008006827556528151
347,premises__vehiclegroup13__flag_production_start_meanbymonth,0.0007832586416043341
348,sales_actuals_monthly__vehiclegroup60__orderintake_meanbymonth,0.0007812834228388965
