,Feature,Mean_SHAP
37,global_economy__nominal_share_of_gdp_nia_exports_of_goods_non_factor_services__percentage,1.3141130208969116
38,global_economy__total_expenditure_of_gdp_general_government__percentage,1.3075262308120728
39,global_economy__terms_of_trade_goods__points,1.2955963611602783
40,global_economy__total_foreign_debt_as_of_gdp__percentage,1.2894741296768188
41,global_economy__nominal_gdp_at_factor_cost_ppp__u_s_dollar,1.2186927795410156
42,registrations__volkswagensegment_x_interpolation_spline,1.2045711278915405
43,global_economy__subsidies_in_us_general_government__u_s_dollar,1.1985211372375488
44,registrations__porschesegment_911_meanbymonth,1.1794346570968628
45,global_economy__population_age_bracket_0_14__persons,1.174026608467102
46,global_economy__real_fixed_investment_growth_rate_year_on_year__percent_change_year_ago,1.1588551998138428
47,global_economy__nominal_gross_domestic_saving_ppp__u_s_dollar,1.1348505020141602
48,global_economy__nominal_share_of_gdp_private_consumption__percentage,1.106550931930542
49,registrations__porschesegment_panamera_meanbymonth,1.0856322050094604
50,registrations__buildtype_pickup_meanbymonth,1.0674852132797241
51,global_economy__nominal_government_consumption_us__u_s_dollar,1.051519751548767
52,global_economy__nominal_gdp_at_factor_cost_services_us__u_s_dollar,1.0469248294830322
53,global_economy__total_revenue_of_gdp_general_government__percentage,1.0449376106262207
54,global_economy__nominal_gdp_in_ppp_dollars_growth_rate_year_on_year__percent_change_year_ago,0.9792158603668213
55,registrations__vwm_premium_porsche_meanbymonth,0.9579509496688843
56,global_economy__wages_and_salaries_gross_euro__euro,0.94655841588974
57,global_economy__nominal_share_of_gdp_government_consumption__percentage,0.8897674679756165
58,global_economy__price_of_crude_oil_lcu_basis__euro,0.8689185380935669
59,global_economy__real_government_consumption_growth_rate_year_on_year__percent_change_year_ago,0.8280125856399536
60,global_economy__real_gross_domestic_demand_growth_rate_year_on_year__percent_change_year_ago,0.8017659783363342
61,global_economy__nominal_share_of_gdp_nia_imports_of_goods_non_factor_services__percentage,0.7712635397911072
62,global_economy__tax_rate_indirect_taxes__percentage,0.7209530472755432
63,global_economy__private_consumption_year_on_year__percentage,0.6829018592834473
64,registrations__porschesegment_cayenne_meanbymonth,0.671004593372345
65,global_economy__nominal_gdp_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0.6451388001441956
66,registrations__buildtype_other_meanbymonth,0.6300671696662903
67,registrations__vwm_premium_audi_meanbymonth,0.6265425086021423
68,global_economy__real_inventory_investment_euro__euro,0.584448516368866
69,global_economy__private_consumption_deflator_year_on_year_percent_change__percent_change_year_ago,0.5692817568778992
70,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_ppp__u_s_dollar,0.5557993650436401
71,global_economy__nominal_gdp_at_factor_cost_services_ppp__u_s_dollar,0.5245943069458008
72,registrations__buildtype_coupe_meanbymonth,0.5221714377403259
73,global_economy__nominal_gdp_per_capita_yen_per_person__japanese_yen,0.5056719183921814
74,global_economy__nominal_inventory_investment_euro__euro,0.48239174485206604
75,global_economy__real_statistical_discrepancy_euro__euro,0.43591681122779846
76,global_economy__nominal_gross_domestic_investment_us__u_s_dollar,0.41929081082344055
77,global_economy__nominal_statistical_discrepancy_us__u_s_dollar,0.40629929304122925
78,global_economy__real_nia_exports_of_goods_non_factor_services_growth_rate_year_on_year__percent_change_year_ago,0.39229702949523926
79,global_economy__real_price_of_crude_oil_lcu_basis__euro,0.3911839425563812
80,global_economy__nominal_inventory_investment_lcu__euro,0.38350558280944824
81,global_economy__nominal_share_of_gdp_at_factor_cost_industry__percentage,0.37944409251213074
82,global_economy__total_expenditure_current_plus_net_investment_in_euro_general_government__euro,0.3683903217315674
83,global_economy__population_growth_rate__percentage,0.3437488377094269
84,global_economy__tax_rate_corporate_income_taxes__percentage,0.3309766352176666
85,registrations__vwm_premium_volvo_meanbymonth,0.32744100689888
86,registrations__vwm_luxus_lamborghini_interpolated_linear,0.30942338705062866
87,global_economy__nominal_indirect_taxes_minus_subsidies_ppp__u_s_dollar,0.2983599901199341
88,global_economy__real_gdp_at_factor_cost_services_euro__euro,0.2964121401309967
89,global_economy__nominal_nia_exports_of_goods_non_factor_services_us__u_s_dollar,0.2902435064315796
90,global_economy__nominal_indirect_taxes_minus_subsidies_us__u_s_dollar,0.2711774706840515
91,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_euro__euro,0.2635384202003479
92,global_economy__nominal_share_of_gdp_at_factor_cost_industry_construction__percentage,0.26029127836227417
93,global_economy__real_gdp_at_factor_cost_industry_growth_rate_year_on_year__percent_change_year_ago,0.2388080656528473
94,global_economy__nominal_gdp_per_capita_ppp__u_s_dollar,0.2237500250339508
95,registrations__volkswagensegment_volumen_meanbymonth,0.20478227734565735
96,global_economy__real_consumption_total_growth_rate_year_on_year__percent_change_year_ago,0.20242689549922943
97,global_economy__real_effective_trade_weighted_exchange_rate_real_value_of_lcu__index,0.18766671419143677
98,global_economy__real_fixed_investment_private_residential_euro__euro,0.17477703094482422
99,global_economy__subsidies_in_euro_general_government__euro,0.16832581162452698
100,global_economy__real_gdp_at_factor_cost_industry_manufacturing_growth_rate_year_on_year__percent_change_year_ago,0.16468073427677155
101,global_economy__nominal_gdp_per_capita_us__u_s_dollar,0.14052535593509674
102,global_economy__tax_rate_social_insurance_taxes__percentage,0.13820230960845947
103,global_economy__nominal_gdp_gross_domestic_product_euro__euro,0.13038210570812225
104,global_economy__output_gap__euro,0.12931610643863678
105,global_economy__share_of_population_age_bracket_15_64__percentage,0.12873579561710358
106,global_economy__nominal_share_of_gdp_fixed_investment__percentage,0.12816694378852844
107,global_economy__real_nia_net_exports_euro__euro,0.12420391291379929
108,global_economy__nominal_nia_imports_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0.12419294565916061
109,registrations__vwm_premium_mercedes_benz_meanbymonth,0.12234390527009964
110,global_economy__total_expenditure_current_plus_net_investment_in_us_general_government__u_s_dollar,0.11608870327472687
111,registrations__vwm_premium_infiniti_meanbymonth,0.11061957478523254
112,registrations__vwm_premium_bmw_meanbymonth,0.10563743859529495
113,registrations__fueltype_benzin_meanbymonth,0.10045378655195236
114,global_economy__population_age_bracket_15_64__persons,0.09711110591888428
115,registrations__vwm_luxus_rolls_royce_meanbymonth,0.09566982090473175
116,global_economy__nominal_private_consumption_us__u_s_dollar,0.09314870834350586
117,global_economy__nominal_gdp_at_factor_cost_us__u_s_dollar,0.08642120659351349
118,global_economy__nominal_gdp_at_factor_cost_services_euro__euro,0.07950692623853683
119,registrations__buildtype_cabrio_meanbymonth,0.0770268589258194
120,global_economy__nominal_gross_domestic_saving_us__u_s_dollar,0.06419007480144501
121,global_economy__real_gross_domestic_investment_euro__euro,0.0631774291396141
122,global_economy__real_gdp_gross_domestic_product_euro__euro,0.06250090152025223
123,global_economy__population_rural__persons,0.061900220811367035
124,global_economy__nominal_government_consumption_euro__euro,0.04764711484313011
125,registrations__vwm_premium_lexus_meanbymonth,0.04743282124400139
126,global_economy__nominal_share_of_gdp_at_factor_cost_services__percentage,0.047128934413194656
127,registrations__fueltype_electro_meanbymonth,0.04571326822042465
128,global_economy__real_gdp_at_factor_cost_agriculture_euro__euro,0.04525943472981453
129,registrations__buildtype_stufenheck_meanbymonth,0.0442579984664917
130,registrations__fueltype_diesel_meanbymonth,0.04322689026594162
131,global_economy__nominal_inventory_investment_us__u_s_dollar,0.042443402111530304
132,global_economy__nominal_gdp_per_employee__u_s_dollar,0.04091329500079155
133,global_economy__real_indirect_taxes_minus_subsidies_euro__euro,0.03954577073454857
134,global_economy__nominal_share_of_gdp_gross_domestic_saving_gross_domestic_saving_rate__percentage,0.027760017663240433
135,global_economy__number_of_households__number,0.027134239673614502
136,global_economy__real_consumption_per_capita_us__u_s_dollar,0.02626638486981392
137,global_economy__nominal_gross_domestic_demand_absorption_euro__euro,0.02622370794415474
138,global_economy__nominal_statistical_discrepancy_ppp__u_s_dollar,0.02616678737103939
139,registrations__buildtype_van_meanbymonth,0.02502904273569584
140,global_economy__nominal_gross_domestic_investment_ppp__u_s_dollar,0.02377370372414589
141,global_economy__real_private_consumption_growth_rate_year_on_year__percent_change_year_ago,0.023577211424708366
142,global_economy__nominal_gross_domestic_investment_euro__euro,0.02271152287721634
143,global_economy__nominal_share_of_gdp_nia_net_exports__percentage,0.015080622397363186
144,global_economy__real_gross_domestic_saving_euro__euro,0.01295330747961998
145,global_economy__nominal_share_of_gdp_change_in_inventory__percentage,0.008674012497067451
146,global_economy__nominal_inventory_investment_ppp__u_s_dollar,0.0065871733240783215
147,global_economy__real_fixed_investment_euro__euro,0.004512208513915539
148,global_economy__unemployment__persons,0.0029604823794215918
149,global_economy__nominal_gross_domestic_saving_euro__euro,0.0028396910056471825
150,global_economy__nominal_gross_domestic_product_yen__japanese_yen,0.0011785405222326517
151,registrations__porschesegment_taycan_meanbymonth,0.0007962753297761083
152,global_economy__real_nia_imports_of_goods_non_factor_services_euro__euro,0.0007808383670635521
153,global_economy__nominal_gross_domestic_demand_absorption_us__u_s_dollar,0.0007017137832008302
154,global_economy__nominal_private_consumption_ppp__u_s_dollar,0.0003565133083611727
155,global_economy__nominal_government_consumption_ppp__u_s_dollar,0.0002905068395193666
156,registrations__buildtype_kombi_meanbymonth,0.00024851836496964097
157,global_economy__nominal_gdp_at_factor_cost_lcu__u_s_dollar,0.0
158,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__euro,0.0
159,global_economy__working_age_population__persons,0.0
160,global_economy__wages_and_salaries_gross_us__u_s_dollar,0.0
161,global_economy__wages_and_salaries_gross_lcu__euro,0.0
162,global_economy__wages_and_salaries_gross_lcu__chinese_renminbi,0.0
163,global_economy__user_cost_of_capital__percentage,0.0
164,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_unspecified_government__percentage,0.0
165,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_general_government__percentage,0.0
166,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_central_government__percentage,0.0
167,global_economy__unspecified_revenue_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0.0
168,global_economy__unspecified_revenue_total_otherwise_current_in_us_general_government__u_s_dollar,0.0
169,global_economy__unspecified_revenue_total_otherwise_current_in_us_central_government__u_s_dollar,0.0
170,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0.0
171,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0.0
172,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__u_s_dollar,0.0
173,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__euro,0.0
174,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0.0
175,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_central_government__u_s_dollar,0.0
176,global_economy__unspecified_revenue_total_otherwise_current_in_euro_unspecified_government__euro,0.0
177,global_economy__unspecified_revenue_total_otherwise_current_in_euro_general_government__euro,0.0
178,global_economy__unspecified_revenue_total_otherwise_current_in_euro_central_government__euro,0.0
179,global_economy__unspecified_expenditures_total_otherwise_current_in_euro_central_government__euro,0.0
180,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_unspecified_government__percentage,0.0
181,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_general_government__percentage,0.0
182,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_central_government__percentage,0.0
183,global_economy__unspecified_expenditure_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0.0
184,global_economy__unspecified_expenditure_total_otherwise_current_in_us_general_government__u_s_dollar,0.0
185,registrations__volkswagensegment_premium_fill_zero,0.0
186,global_economy__personal_saving_household_saving_euro__forecast_billion_euros_synthetic_euros_prior_to_1999,0.0
187,global_economy__personal_saving_household_saving_lcu__forecast_billion,0.0
188,global_economy__personal_saving_household_saving_us__forecast_billion,0.0
189,global_economy__real_exchange_rate_with_japan_japanese_prices_per_local_prices__japanese_yen,0.0
190,global_economy__real_exchange_rate_with_us_us_prices_per_local_prices__u_s_dollar,0.0
191,global_economy__wholesale_producer_price_index_lcu_basus__index,0.0
192,registrations__buildtype_kurzheck_meanbymonth,0.0
193,registrations__vwm_luxus_mclaren,0.0
194,registrations__vwm_luxus_alpina,0.0
195,registrations__buildtype_suv,0.0
196,registrations__buildtype_transport,0.0
197,registrations__vwm_premium_acura,0.0
198,registrations__vwm_luxus_maserati,0.0
199,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0.0
200,global_economy__unspecified_expenditure_total_otherwise_current_in_us_central_government__u_s_dollar,0.0
201,global_economy__subsidies_in_lcu_general_government__u_s_dollar,0.0
202,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__euro,0.0
203,global_economy__real_gdp_at_factor_cost_ppp__u_s_dollar,0.0
204,global_economy__price_of_crude_oil_us_basis__u_s_dollar,0.0
205,global_economy__price_of_crude_oil_wti__u_s_dollar,0.0
206,global_economy__real_consumption_total_euro__euro,0.0
207,global_economy__real_consumption_total_lcu__chinese_renminbi,0.0
208,global_economy__real_consumption_total_lcu__euro,0.0
209,global_economy__real_consumption_total_lcu__u_s_dollar,0.0
210,global_economy__real_consumption_total_ppp__u_s_dollar,0.0
211,global_economy__real_consumption_total_us__u_s_dollar,0.0
212,global_economy__real_exchange_rate_with_eurozone_eurozone_prices_per_local_prices__euro,0.0
213,global_economy__real_fixed_investment_government_euro__euro,0.0
214,global_economy__real_fixed_investment_government_lcu__u_s_dollar,0.0
215,global_economy__real_fixed_investment_government_ppp__u_s_dollar,0.0
216,global_economy__real_fixed_investment_government_us__u_s_dollar,0.0
217,global_economy__real_fixed_investment_lcu__chinese_renminbi,0.0
218,global_economy__real_fixed_investment_lcu__euro,0.0
219,global_economy__price_of_crude_oil_lcu_basis__u_s_dollar,0.0
220,global_economy__price_of_crude_oil_lcu_basis__chinese_renminbi,0.0
221,global_economy__price_of_crude_oil_brent__u_s_dollar,0.0
222,global_economy__personal_expenditure_and_outlays_euro__euro,0.0
223,global_economy__other_expenditure_and_outlays_euro__euro,0.0
224,global_economy__other_expenditure_and_outlays_lcu__u_s_dollar,0.0
225,global_economy__other_expenditure_and_outlays_us__u_s_dollar,0.0
226,global_economy__output_gap__chinese_renminbi,0.0
227,global_economy__output_gap__u_s_dollar,0.0
228,global_economy__participation_rate_labor_force_to_working_age_pop__points,0.0
229,global_economy__personal_expenditure_and_outlays_lcu__u_s_dollar,0.0
230,global_economy__population_urban__persons,0.0
231,global_economy__personal_expenditure_and_outlays_us__u_s_dollar,0.0
232,global_economy__personal_income_euro__euro,0.0
233,global_economy__personal_income_lcu__euro,0.0
234,global_economy__personal_income_lcu__u_s_dollar,0.0
235,global_economy__personal_income_us__u_s_dollar,0.0
236,global_economy__population_age_bracket_65__persons,0.0
237,global_economy__real_fixed_investment_lcu__index,0.0
238,global_economy__real_fixed_investment_lcu__u_s_dollar,0.0
239,global_economy__real_fixed_investment_ppp__u_s_dollar,0.0
240,global_economy__real_gdp_at_factor_cost_industry_manufacturing_lcu__euro,0.0
241,global_economy__real_gdp_at_factor_cost_industry_construction_us__u_s_dollar,0.0
242,global_economy__real_gdp_at_factor_cost_industry_euro__euro,0.0
243,global_economy__real_gdp_at_factor_cost_industry_lcu__chinese_renminbi,0.0
244,global_economy__real_gdp_at_factor_cost_industry_lcu__euro,0.0
245,global_economy__real_gdp_at_factor_cost_industry_lcu__u_s_dollar,0.0
246,global_economy__real_gdp_at_factor_cost_industry_manufacturing_euro__euro,0.0
247,global_economy__real_gdp_at_factor_cost_industry_manufacturing_lcu__u_s_dollar,0.0
248,global_economy__real_gdp_at_factor_cost_industry_construction_lcu__euro,0.0
249,global_economy__real_gdp_at_factor_cost_industry_manufacturing_ppp__u_s_dollar,0.0
250,global_economy__real_gdp_at_factor_cost_industry_manufacturing_us__u_s_dollar,0.0
251,global_economy__real_gdp_at_factor_cost_industry_ppp__u_s_dollar,0.0
252,global_economy__real_gdp_at_factor_cost_industry_us__u_s_dollar,0.0
253,global_economy__real_gdp_at_factor_cost_lcu__chinese_renminbi,0.0
254,global_economy__real_gdp_at_factor_cost_lcu__euro,0.0
255,global_economy__real_gdp_at_factor_cost_industry_construction_ppp__u_s_dollar,0.0
256,global_economy__real_gdp_at_factor_cost_industry_construction_lcu__chinese_renminbi,0.0
257,global_economy__real_fixed_investment_private_non_residential_lcu__euro,0.0
258,global_economy__real_fixed_investment_private_residential_us__u_s_dollar,0.0
259,global_economy__real_fixed_investment_private_non_residential_lcu__u_s_dollar,0.0
260,global_economy__real_fixed_investment_private_non_residential_ppp__u_s_dollar,0.0
261,global_economy__real_fixed_investment_private_non_residential_us__u_s_dollar,0.0
262,global_economy__real_fixed_investment_private_residential_lcu__euro,0.0
263,global_economy__real_fixed_investment_private_residential_lcu__u_s_dollar,0.0
264,global_economy__real_fixed_investment_private_residential_ppp__u_s_dollar,0.0
265,global_economy__real_fixed_investment_us__u_s_dollar,0.0
266,global_economy__real_gdp_at_factor_cost_industry_construction_euro__euro,0.0
267,global_economy__real_gdp_at_factor_cost_agriculture_lcu__chinese_renminbi,0.0
268,global_economy__real_gdp_at_factor_cost_agriculture_lcu__euro,0.0
269,global_economy__real_gdp_at_factor_cost_agriculture_lcu__u_s_dollar,0.0
270,global_economy__real_gdp_at_factor_cost_agriculture_ppp__u_s_dollar,0.0
271,global_economy__real_gdp_at_factor_cost_agriculture_us__u_s_dollar,0.0
272,global_economy__real_gdp_at_factor_cost_euro__euro,0.0
273,global_economy__operating_surplus_government_owned_businesses_in_lcu_general_government__u_s_dollar,0.0
274,global_economy__nominal_statistical_discrepancy_lcu__u_s_dollar,0.0
275,global_economy__nominal_statistical_discrepancy_lcu__euro,0.0
276,global_economy__nominal_gross_domestic_investment_lcu__euro,0.0
277,global_economy__nominal_gross_domestic_demand_absorption_lcu__chinese_renminbi,0.0
278,global_economy__nominal_gross_domestic_demand_absorption_lcu__euro,0.0
279,global_economy__nominal_gross_domestic_demand_absorption_lcu__index,0.0
280,global_economy__nominal_gross_domestic_demand_absorption_lcu__u_s_dollar,0.0
281,global_economy__nominal_gross_domestic_demand_absorption_ppp__u_s_dollar,0.0
282,global_economy__nominal_gross_domestic_investment_lcu__chinese_renminbi,0.0
283,global_economy__nominal_gross_domestic_investment_lcu__u_s_dollar,0.0
284,global_economy__nominal_government_consumption_lcu__euro,0.0
285,global_economy__nominal_gross_domestic_product_ppp__u_s_dollar,0.0
286,global_economy__nominal_gross_domestic_saving_lcu__chinese_renminbi,0.0
287,global_economy__nominal_gross_domestic_saving_lcu__euro,0.0
288,global_economy__nominal_gross_domestic_saving_lcu__u_s_dollar,0.0
289,global_economy__nominal_gross_private_saving_euro__euro,0.0
290,global_economy__nominal_gross_private_saving_lcu__u_s_dollar,0.0
291,global_economy__nominal_government_consumption_lcu__u_s_dollar,0.0
292,global_economy__nominal_government_consumption_lcu__chinese_renminbi,0.0
293,global_economy__nominal_gross_private_saving_us__u_s_dollar,0.0
294,global_economy__nominal_gdp_gross_domestic_product_lcu__chinese_renminbi,0.0
295,global_economy__nominal_gdp_at_factor_cost_services_lcu__chinese_renminbi,0.0
296,global_economy__nominal_gdp_at_factor_cost_services_lcu__euro,0.0
297,global_economy__nominal_gdp_at_factor_cost_services_lcu__u_s_dollar,0.0
298,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__chinese_renminbi,0.0
299,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__euro,0.0
300,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__u_s_dollar,0.0
301,global_economy__nominal_gdp_gross_domestic_product_lcu__euro,0.0
302,global_economy__nominal_gdp_per_capita_lcu__u_s_dollar,0.0
303,global_economy__nominal_gdp_gross_domestic_product_lcu__index,0.0
304,global_economy__nominal_gdp_gross_domestic_product_lcu__u_s_dollar,0.0
305,global_economy__nominal_gdp_gross_domestic_product_us__u_s_dollar,0.0
306,global_economy__nominal_gdp_per_capita_euro__euro,0.0
307,global_economy__nominal_gdp_per_capita_lcu__chinese_renminbi,0.0
308,global_economy__nominal_gdp_per_capita_lcu__euro,0.0
309,global_economy__nominal_gross_private_saving_ppp__u_s_dollar,0.0
310,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__chinese_renminbi,0.0
311,global_economy__nominal_statistical_discrepancy_lcu__chinese_renminbi,0.0
312,global_economy__nominal_operating_surplus_profits_rent_interest_euro__euro,0.0
313,global_economy__nominal_nia_imports_of_goods_non_factor_services_us__u_s_dollar,0.0
314,global_economy__nominal_nia_net_exports_lcu__chinese_renminbi,0.0
315,global_economy__nominal_nia_net_exports_lcu__euro,0.0
316,global_economy__nominal_nia_net_exports_lcu__u_s_dollar,0.0
317,global_economy__nominal_nia_net_exports_ppp__u_s_dollar,0.0
318,global_economy__nominal_operating_surplus_corporate_sector_lcu__u_s_dollar,0.0
319,global_economy__nominal_operating_surplus_profits_rent_interest_lcu__u_s_dollar,0.0
320,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__u_s_dollar,0.0
321,global_economy__nominal_operating_surplus_profits_rent_interest_ppp__u_s_dollar,0.0
322,global_economy__nominal_operating_surplus_profits_rent_interest_us__u_s_dollar,0.0
323,global_economy__nominal_private_consumption_lcu__chinese_renminbi,0.0
324,global_economy__nominal_private_consumption_lcu__euro,0.0
325,global_economy__nominal_private_consumption_lcu__u_s_dollar,0.0
326,global_economy__nominal_share_of_gdp_gross_private_saving__percentage,0.0
327,global_economy__nominal_nia_imports_of_goods_non_factor_services_ppp__u_s_dollar,0.0
328,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__index,0.0
329,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__euro,0.0
330,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_us__u_s_dollar,0.0
331,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__u_s_dollar,0.0
332,global_economy__nominal_inventory_investment_lcu__chinese_renminbi,0.0
333,global_economy__nominal_inventory_investment_lcu__u_s_dollar,0.0
334,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_euro__euro,0.0
335,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_lcu__u_s_dollar,0.0
336,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_ppp__u_s_dollar,0.0
337,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__chinese_renminbi,0.0
338,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__euro,0.0
339,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__euro,0.0
340,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__index,0.0
341,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__u_s_dollar,0.0
342,global_economy__nominal_nia_exports_of_goods_non_factor_services_ppp__u_s_dollar,0.0
343,global_economy__nominal_nia_imports_of_goods_non_factor_services_euro__euro,0.0
344,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__chinese_renminbi,0.0
345,global_economy__real_gdp_at_factor_cost_lcu__u_s_dollar,0.0
346,global_economy__real_gdp_at_factor_cost_services_lcu__chinese_renminbi,0.0
347,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0.0
348,global_economy__real_gdp_at_factor_cost_services_lcu__euro,0.0
349,global_economy__social_insurance_payments_in_euro_unspecified_government__euro,0.0
350,global_economy__social_insurance_payments_in_lcu_general_government__u_s_dollar,0.0
351,global_economy__social_insurance_payments_in_lcu_unspecified_government__u_s_dollar,0.0
352,global_economy__social_insurance_payments_in_us_general_government__u_s_dollar,0.0
353,global_economy__social_insurance_payments_in_us_unspecified_government__u_s_dollar,0.0
354,global_economy__subsidies_in_euro_unspecified_government__euro,0.0
355,global_economy__subsidies_in_lcu_general_government__chinese_renminbi,0.0
356,global_economy__subsidies_in_lcu_general_government__euro,0.0
357,global_economy__subsidies_in_lcu_unspecified_government__chinese_renminbi,0.0
358,global_economy__subsidies_in_lcu_unspecified_government__euro,0.0
359,global_economy__subsidies_in_lcu_unspecified_government__u_s_dollar,0.0
360,global_economy__subsidies_in_us_unspecified_government__u_s_dollar,0.0
361,global_economy__total_expenditure_current_plus_net_investment_in_euro_unspecified_government__euro,0.0
362,global_economy__total_expenditure_current_plus_net_investment_in_lcu_central_government__u_s_dollar,0.0
363,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__chinese_renminbi,0.0
364,global_economy__social_insurance_payments_in_euro_general_government__euro,0.0
365,global_economy__social_insurance_contribution_us__u_s_dollar,0.0
366,global_economy__social_insurance_contribution_lcu__u_s_dollar,0.0
367,global_economy__real_private_consumption_us__u_s_dollar,0.0
368,global_economy__real_private_consumption_euro__euro,0.0
369,global_economy__real_private_consumption_lcu__chinese_renminbi,0.0
370,global_economy__real_private_consumption_lcu__euro,0.0
371,global_economy__real_private_consumption_lcu__index,0.0
